EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2448035;1;01/03/2006;1;31,2;168,1;11;9;1;1;1;;;0;30,5;0;0;9,4;0;0;25,6;0;0;31,2;0;0;0;0;0;0;25,6;0;0;0;0;23,3;0;0;8,1;14,2;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2006;1;46,9;181,6;8;9;1;1;1;;;0;0;0;19,2;0,6;0;18,5;46,9;0;32,3;0;28,1;0;0;0;0;0;0;22,6;0;5,1;0;0;8,3;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2006;1;28,2;182,9;28;10;1;1;1;;;0;0;19,3;0;21,3;0;0;0;21,3;0;17,8;0;22,3;19;0;0;0;0;0;0;0;21,6;0;0;0;0;3,6;28,2;0;8,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2005;1;21,4;95,2;19;9;1;1;1;;;0;0;8,5;0;0;0;0;9,3;0;7,6;0;0;0;0;0;18,7;0;0,4;21,4;0;0;0;0;0;3,2;0;17,6;0;8,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2005;1;11,7;25,6;25;4;1;1;1;;;0;0;0;0;0;0;8,6;0;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1;11,7;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2005;1;34,5;180,2;27;13;1;1;1;;;0;2,4;2,7;8,6;0;25,2;0;0;0;0;0;0;0;30,2;0,5;0;0;0;0;0;0;13,6;0;26,5;8,3;0;34,5;2,3;18,6;0;6,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2005;1;55,1;235,8;15;13;1;1;1;;;0;0;0;0;28,6;0;2;3,7;0;0;0;11,6;0;0;55,1;2,6;21,5;39,3;35,7;0;0;0;25,8;0;0;2,1;4,6;3,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2005;1;26,2;55,5;30;6;1;1;1;;;0;0;0;0;0;0;0;0;0;8,5;0;0;3,4;0;0;0;0;0;0;0;0;5,6;0;0;0;9,2;0;2,6;0;26,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2005;1;35,3;88,4;24;9;1;1;1;;;0;0;0;0;0;2,5;0;0;9;3,9;0;0;0;0;0;0;0;17,5;0,7;0;12,3;5,9;0;35,3;0;0;0;1,3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2005;1;21;76,8;14;6;1;1;1;;;0;0;0;0;0;0;11,3;0;0;9,8;0;0;0;21;0;0;0;12,3;0;0;0;0;0;0;0;0;0;0;19,5;2,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2005;1;28,3;111,2;22;8;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;28,3;0;7,9;1,5;26,9;0,2;19,1;0;0;26,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2005;1;31,9;56,2;5;6;1;1;1;;;0;0;0;0;31,9;0;0;0;0;0;0,8;0;7,2;0;0;8,7;0;0;0;2,2;0;0;0;0;0;0;0;0;0;5,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2005;1;20,7;72,8;16;6;1;1;1;;;9,3;0;0;0;0;0;0;0;0;0;0;0;0;17,5;0;20,7;0;0;0;0;0;0;20,4;2,8;2,1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2005;1;25,3;59,1;20;5;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;15,1;0;6;0;5,2;0;0;0;25,3;0;7,5;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2005;1;54,7;422,8;5;22;1;1;1;;;35,8;29,7;13,1;38,3;54,7;0;0;11,2;8,7;0;0;9,2;26,4;0,9;26,5;8,5;0;30,8;6,2;8,5;0;0;0;28,2;28,1;19,7;2,8;25,7;0;7,5;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2004;1;47,3;218,6;6;14;1;1;1;;;2,5;0;0;0;20,1;47,3;0;15,2;0;0;0;22,8;0;0;0;0;35,2;0;0;8,2;0,5;6,8;20,8;2,3;21;7,3;0;0;8,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2004;1;31,6;128,8;16;8;1;1;1;;;0;0;8,4;0;0;0;30,2;0;0;0;17,1;0;0;0;0;31,6;0;0;0;0;0;0;0;0;8,4;16,8;0;2,5;13,8;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2004;1;30,2;119,2;26;6;1;1;1;;;0;0;0;0;0;0;0;0;0;25,6;1,3;0;0;21,8;0;0;22,4;0;17,9;0;0;0;0;0;0;30,2;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2004;1;25,2;39,9;14;2;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;25,2;14,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2004;1;0,2;0,2;28;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2004;1;21,3;114,2;9;13;1;1;1;;;0;0;0;0;0;2,5;0;10,1;21,3;0,7;12,2;8,1;2,1;0,9;9,5;21,2;19,8;1,5;0;0;0;0;0;4,3;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2004;1;22,5;97,4;23;10;1;1;1;;;0;0;22,3;0;12,8;0;7,9;0,5;1,2;0;20,1;0;0;0;0;3,5;0;0;0;2,2;0;0;22,5;0;4,4;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2004;1;32,3;140,4;29;10;1;1;1;;;0;0;29,6;0;8,3;0;6,1;0;0;5,1;0;0;0;9,2;0;0;12,8;0;5,2;0;8,3;0;0;23,5;0;0;0;0;32,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2004;1;15,4;49;26;7;1;1;1;;;0;0;0;0;0;0;8,5;0;3,2;0;5,1;6,2;1,2;0;9,4;0;0;0;0;0;0;0;0;0;0;15,4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2004;1;37,3;242;15;14;1;1;1;;;0;0;0;0;12,5;0;0;23,7;0;35,3;13,7;6,1;6;24,2;37,3;30,2;0;12,3;0;0;18,4;0;0;0;10,7;5,2;0;6,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2004;1;31,2;192,7;20;11;1;1;1;;;0;0;0;0;28,3;8,1;0;0;0;18,9;21,8;0;0;0;0;13,5;0;0;0;31,2;0;0;16,9;0;26,2;0;6,7;17,5;3,6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2448035;1;01/01/2004;1;40,5;242,9;26;13;1;1;1;;;8,5;1,2;0;0;0;28,6;6,2;0;0;24,3;0;0;0;0;0;0;0;0;0;0;17,5;0;38;39,3;8,6;40,5;3,7;21,2;5,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2003;1;28,2;203,4;30;15;1;1;1;;;0;0;0;0;0;0;12,8;0;0;11,6;0;0;25,2;0;13,1;20,8;0;0;14,2;23,1;2,3;0;19,5;11,7;8;0;7,8;3,7;1,4;28,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2003;1;32,1;144,6;28;9;1;1;1;;;0;0;7,8;0;18,2;0;0;0;0;0;0;0;21,5;0;0;0;16,1;0;0;0;0;28,6;0;13,8;0;1,2;0;32,1;0;5,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2003;1;11,8;39,7;12;4;1;1;1;;;0;0;0;0;0;0;0;0;10,2;0;0;11,8;0;0;0;0;0;0;0;6,1;11,6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2003;1;20,2;53,2;10;4;1;1;1;;;0;0;0;0;0;0;0;0;0;20,2;0;0;0;8,3;0;11,8;0;0;0;0;0;0;0;0;0;0;12,9;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2003;1;15,2;35,9;18;3;1;1;1;;;0;0;0;0;0;10,5;0;0;0;0;0;0;0;0;0;0;0;15,2;10,2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2003;1;35,7;157;12;9;1;1;1;;;0;0;28,5;0;13,2;25,1;2,4;0;6,7;0;0;35,7;0;16,3;20,8;8,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2003;1;19,3;19,3;7;1;1;1;1;;;0;0;0;0;0;0;19,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2003;1;31,2;73,4;4;3;1;1;1;;;0;0;0;31,2;0;0;0;0;0;26,1;0;0;0;0;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2003;1;26,3;89,4;26;6;1;1;1;;;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;8,9;0;18,7;0;0;0;0;5,8;0;0;0;26,3;0;0;13,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2003;1;26,2;97,9;3;8;1;1;1;;;0;0;26,2;0;0;0;0;5,3;13;0;0;0;15,8;0;0;0;8,6;0;0;0;0;2,3;0;0;0;21,1;0;5,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2003;1;39,1;225,5;10;10;1;1;1;;;0;23,6;0;0;32,5;5,5;0;0;0;39,1;0;0;30,3;0;0;23,6;27,3;0;0;11,8;0;0;10,2;0;0;0;21,6;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2003;1;41,8;332,1;19;19;1;1;1;;;0;26,8;0;7,4;17,6;0;11,2;0;32,9;0;5,3;0;0;9,2;0;0;38,2;6,5;41,8;0,8;0;3,9;0;37;2,9;8,7;29,4;19,1;24,5;0;8,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2002;1;31,2;169,9;11;10;1;1;1;;;8,5;0;25,3;0;0;0;0;8,6;0;0;31,2;0;0;0;0;0;20,3;0;0;17,8;0;0;15,9;0;6,7;0;19,4;16,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2002;1;38,1;153,9;12;9;1;1;1;;;0;0;0;0;0;0;0;8,2;0;12,7;0;38,1;27,1;0;4;0;0;26,8;0;2,8;0;0;0;0;24;0;0;0;10,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2002;1;38,2;165;31;10;1;1;1;;;0;0;10,2;0;0;0;0;0;0;0;0;21,8;35,1;0;0;0;0;8,3;0;0;0;6,1;0;0;7,2;0;25,8;0;2,7;9,6;38,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2002;1;28,1;142,4;14;9;1;1;1;;;22,5;0;0;0;0;0;0;0;9,5;0;23,7;8,2;5,6;28,1;0;0;0;25,2;8;11,6;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2002;1;26,5;69,3;7;4;1;1;1;;;0;12;10,3;0;0;0;26,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2002;1;36,3;78,6;17;5;1;1;1;;;0;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0;0;36,3;0;0;0;0,9;0;0;0;5,1;0;0;0;0;32,7;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2002;1;20,2;42,7;17;3;1;1;1;;;0;0;0;0;0;0;0;6,3;0;0;0;0;16,2;0;0;0;20,2;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2002;1;32,5;72,7;17;6;1;1;1;;;0;0;0;0;0;3,8;0;0;0;6,4;0;0;0;0;0;21,6;32,5;0;6,1;0;0;0;0;2,3;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2002;1;22,2;65,7;2;4;1;1;1;;;0;22,2;0;0;11,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,2;0;0;21,7;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2002;1;32,8;161,1;26;9;1;1;1;;;10,5;0;21,2;0;0;0;0;0;18,6;0;28,2;0;0;0;0;0;0;8,7;0;0;0;25,1;0;0;0;32,8;0;10,8;0;5,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2002;1;36,8;139,2;27;7;1;1;1;;;0;0;0;9,3;0;0;17,5;0;12,2;0;0;26,3;0;0;0;0;0;0;0;8,7;0;28,4;0;0;0;0;36,8;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2002;1;36,5;243,3;14;12;1;1;1;;;23,5;0;9,8;0;0;18,6;27,4;25,2;0;0;0;28,3;11,3;36,5;30,2;0;0;0;0;0;0;0;6,8;18,5;0;0;0;7,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2001;1;32,1;111,4;21;6;1;1;1;;;0;0;0;0;9;0;0;0;0;0;0;12,8;0;0;28,5;0;0;0;8,3;0;32,1;0;0;0;0;0;0;20,7;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2001;1;53;106,1;13;4;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;53;0;5,3;0;0;0;16,8;0;0;0;0;0;0;0;31;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2001;1;25,3;76,2;20;5;1;1;1;;;10,2;8,6;15,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0;25,3;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2001;1;35,7;153,1;30;9;1;1;1;;;0;0;0;0;0;0;0;0;0;23,8;0;0;0;30,2;0;5,3;0;3,1;0;2;0;22,5;0;0;0;0;0;2,3;28,2;35,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2001;1;21,6;42,8;22;3;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,6;0;0;10,8;0;0;10,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2001;1;35,1;137,9;18;8;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,1;8,5;20,6;0;17,8;0,4;0;7,3;0;15,9;0;32,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2001;1;33,2;141,8;8;8;1;1;1;;;0;0;0;0;0;0;0;33,2;0;0;0;0;8,6;0;1,2;0;21,2;30,2;0;23,3;0;0;0;0;0;0;19,1;0;0;5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2001;1;43,5;179,9;16;11;1;1;1;;;0;0;0;0;10,2;23,5;0;0;22,5;0;8,1;0;36,1;2,9;10,8;43,5;3,5;0;0;0;0;0;0;0;0;2,5;0;16,3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2001;1;32,5;87,1;25;5;1;1;1;;;0;0;0;28,8;0;0;0;0;0;0;0;0;0;21,8;0;0;2,7;0;0;0;0;0;0;0;32,5;0;1,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2001;1;32,7;139,6;13;10;1;1;1;;;28,6;0;20,3;0;0;0;0;7,5;0,4;6,3;0;11,2;32,7;0;21,4;0;2,5;0;0;0;0;0;0;0;0;8,7;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2001;1;36,8;193,2;15;12;1;1;1;;;7,4;3;18,4;0;8,5;0;23,8;3,1;31,9;2,6;0;0;6,2;0;36,8;23,5;28;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
2448035;1;01/01/2001;1;59,5;269,8;11;10;1;1;1;;;0;0;0;0;0;0;0;21,2;0;0;59,5;0;0;0;21,2;0;31,1;0;0;6,8;0;0;0;0;0;29,2;0;7,5;11;26,3;56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/12/2000;1;45,2;110,5;15;5;1;1;1;;;0;0;0;0;0;22,3;0;0;0;0;0;0;0;0;45,2;0;0;0;0;0;0;0;0;0;30,3;0;9,5;0;0;0;3,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/11/2000;1;92;201,3;30;5;1;1;1;;;0;0;18,7;0;0;0;0;0;0;0;0;0;0;0;16,8;0;0;26,6;0;0;0;0;0;47,2;0;0;0;0;0;92;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/10/2000;1;36,5;104,6;5;4;1;1;1;;;0;0;0;0;36,5;0;0;0;0;0;15,1;0;0;0;0;0;0;0;0;0;0;0;0;35,3;0;0;17,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/09/2000;1;27,9;173,6;14;11;1;1;1;;;20,5;16,1;6,3;0;0;0;0;0;0;0;6,9;0;10,8;27,9;10,7;20,4;0;0;21,7;0;8,5;0;0;0;0;23,8;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/08/2000;1;23,8;78,5;28;7;1;1;1;;;0;0;15,8;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0;0;0;5,3;23,8;5,3;0,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/07/2000;1;15,8;55,1;11;7;1;1;1;;;8,6;0,5;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0,5;0;0;0;0;0;12,8;0;10,7;0;0;0;0;6,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/06/2000;1;34,5;74,3;28;4;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,7;3,8;8,3;0;0;0;0;0;0;0;34,5;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/05/2000;1;5,3;5,3;17;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/04/2000;1;3,6;3,6;4;1;1;1;1;;;0;0;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2448035;1;01/03/2000;1;37;112,2;11;5;1;1;1;;;30,5;12,4;0;17,7;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2448035;1;01/02/2000;1;100,6;351,1;1;13;1;1;1;;;100,6;0;0;6,8;0;0;0;0;0;0;4,8;7,7;22,9;29,8;62,7;11,8;0;36,8;0;21,8;0;0;7,5;9,8;0;0;0;28,1;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2448035;1;01/01/2000;1;41,8;194,4;12;9;1;1;1;;;0;20,7;0;0;0;13,1;0;0;28,2;0;0;41,8;0,4;0;0;0;25,6;0;10,8;0;21,7;0;0;0;0;0;0;0;32,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
